candidate_id,accepted,ref_id,marferret_name,tax_id,NCBI_tax_name,original_taxID,source_name,alias,data_source,source_filename,source_reference,source_link,ref_link,ref_doi,n_seqs_raw,status,taxID_notes,FLAG,HCLUST_FLAG,FLAG_Lasek-Nesselquist,FLAG_VanVlierberghe
67,N,NA,Phaeocystis_he001206-D2-B1,33658,Phaeocystis globosa,1631190,Phaeocystis rex RCC678,Phaeocystis rex RA-2015b,RCC,RCC-METDB_00330-phaeocystis-rex-he001206-d2-b1-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/311/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,117315,Updated,associated NCBI taxID,CONTAM,hclust with other 'CONTAM' flags,NA,NA
68,Y,633,Phaeocystis_globosa,33658,Phaeocystis globosa,33658,Phaeocystis sp RCC3537,NIES1396,RCC,RCC-METDB_00334-phaeocystis-sp-nies1396-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/315/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,111156,Unchanged,associated NCBI taxID,NA,NA,NA,NA
69,Y,634,Phaeocystis_sp_RCC851,464232,Phaeocystis sp. RCC851,464232,Phaeocystis sp RCC851,Biosope_202,RCC,RCC-METDB_00335-phaeocystis-sp-biosope202-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/316/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,145499,Unchanged,associated NCBI taxID,NA,NA,NA,NA
70,Y,635,Phaeocystis_sp_RCC935,464238,Phaeocystis sp. RCC935,464238,Phaeocystis sp RCC935,Biosope_219_FL2-3,RCC,RCC-METDB_00336-phaeocystis-sp-biosope219fl2-3-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/317/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,76231,Unchanged,associated NCBI taxID,NA,NA,NA,NA
71,Y,636,Pleurosigma_sp_RCC3090,1764931,Pleurosigma sp. RCC3090,1764931,Pleurosigma sp RCC3090,RA120910 P1B3,RCC,RCC-METDB_00346-pleurosigma-sp-ra120910p1b3-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/326/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,104593,Unchanged,associated NCBI taxID,NA,NA,NA,NA
72,Y,637,Thalassiosira_bioculata,1048533,Thalassiosira bioculata,1048533,Shionodiscus bioculatus RCC1991,MALINA FT99.3 PG3bis,RCC,RCC-METDB_00408-shionodiscus-bioculatus-malinaft99.3pg3bis-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/387/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,73450,Unchanged,associated NCBI taxID,NA,NA,NA,NA
73,Y,638,Synedra_sp_RCC2510,1764925,Synedra sp. RCC2510,1764925,Synedra sp RCC2510,MALINA S93 P44.D11,RCC,RCC-METDB_00442-synedra-sp-malinas93p44.d11-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/421/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,38813,Unchanged,associated NCBI taxID,NA,NA,NA,NA
74,Y,639,Triparma_pacifica,91992,Triparma pacifica,91992,Triparma pacifica RCC216,OLI 94 SCH,RCC,RCC-METDB_00475-triparma-pacifica-oli94sch-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/452/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,42880,Unchanged,associated NCBI taxID,NA,NA,NA,NA
75,Y,640,Triparma_pacifica,91992,Triparma pacifica,91992,Triparma pacifica RCC238,MIN 129-20m Aa,RCC,RCC-METDB_00476-triparma-pacifica-min129-20maa-paired.fasta,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/453/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,43658,Unchanged,associated NCBI taxID,NA,NA,NA,NA
76,Y,641,Amoebophrya_sp_AT5_2,1775427,Amoebophrya sp. AT5.2,NA,Amoebophrya ceratii AT5.2,NA,JGI-Phycocosm,Amoce1_GeneCatalog_proteins_20200805.aa.fasta,"John et al., 2019",https://phycocosm.jgi.doe.gov/Amoce1/Amoce1.home.html,https://pubmed.ncbi.nlm.nih.gov/31032404,https://doi.org/10.1126/sciadv.aav1110,19925,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
77,Y,642,Aplanochytrium_kerguelense_PBS07,702273,Aplanochytrium kerguelense PBS07,NA,Aplanochytrium kerguelense PBS07 v1.0,NA,JGI-Phycocosm,Aplke1_GeneCatalog_proteins_20121220.aa.fasta,NA,https://phycocosm.jgi.doe.gov/Aplke1/Aplke1.home.html,NA,NA,11892,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
78,Y,643,Aurantiochytrium_limacinum,717989,Aurantiochytrium limacinum ATCC MYA-1381,NA,Aurantiochytrium limacinum ATCC MYA-1381,NA,JGI-Phycocosm,Aurli1_GeneCatalog_proteins_20120618.aa.fasta,NA,https://phycocosm.jgi.doe.gov/Aurli1/Aurli1.home.html,NA,NA,14859,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
79,Y,644,Aureococcus_anophagefferens,44056,Aureococcus anophagefferens,NA,Aureococcus anophagefferens clone 1984,NA,JGI-Phycocosm,proteins.Auran1_FilteredModels3.fasta,"Gobler CJ et al., 2011",https://phycocosm.jgi.doe.gov/Auran1/Auran1.home.html,NA,NA,11501,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
80,Y,645,Auxenochlorella_protothecoides_0710,1432497,Auxenochlorella protothecoides sp 0710,NA,Auxenochlorella protothecoides 0710,NA,JGI-Phycocosm,Auxeprot1_GeneCatalog_proteins_20170909.aa.fasta,"Gao C et al., 2014",https://phycocosm.jgi.doe.gov/Auxeprot1/Auxeprot1.home.html,https://pubmed.ncbi.nlm.nih.gov/25012212,https://doi.org/10.1186/1471-2164-15-582,7013,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
81,Y,646,Auxenochlorella_protothecoides,3075,Auxenochlorella protothecoides,NA,Auxenochlorella protothecoides UTEX 25,NA,JGI-Phycocosm,Auxpr25_1_GeneCatalog_proteins_20200805.aa.fasta,"Vogler et al., 2018",https://phycocosm.jgi.doe.gov/Auxpr25_1/Auxpr25_1.home.html,https://www.sciencedirect.com/science/article/pii/S221192641830136X,https://doi.org/10.1016/j.algal.2018.07.001,6041,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
82,Y,647,Bathycoccus_prasinos_RCC1105,1075084,Bathycoccus prasinos RCC1105,NA,Bathycoccus prasinos RCC1105,NA,JGI-Phycocosm,Batpra1_GeneCatalog_proteins_20180426.aa.fasta,"Moreau H et al., 2012",https://phycocosm.jgi.doe.gov/Batpra1/Batpra1.home.html,https://pubmed.ncbi.nlm.nih.gov/22925495,https://doi.org/10.1186/gb-2012-13-8-r74,7900,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
83,Y,648,Bigelowiella_natans_CCMP2755,753081,Bigelowiella natans CCMP2755,NA,Bigelowiella natans CCMP2755,NA,JGI-Phycocosm,Bigna1_filtered_proteins.fasta,"Curtis BA et al., 2012",https://phycocosm.jgi.doe.gov/Bigna1/Bigna1.home.html,https://pubmed.ncbi.nlm.nih.gov/23201678,https://doi.org/10.1038/nature11681,21708,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
84,Y,649,Blastocystis_hominis,12968,Blastocystis hominis,NA,Blastocystis hominis Singapore isolate B (sub-type 7),NA,JGI-Phycocosm,Blahom1_GeneCatalog_proteins_20180131.aa.fasta,"Denoeud F et al., 2011",https://phycocosm.jgi.doe.gov/Blahom1/Blahom1.home.html,https://pubmed.ncbi.nlm.nih.gov/21439036,https://doi.org/10.1186/gb-2011-12-3-r29,6020,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
85,Y,650,Botryococcus_braunii_Showa,1202541,Botryococcus braunii Showa,NA,Botryococcus braunii Showa v2.1,NA,JGI-Phycocosm,Botrbrau1_GeneCatalog_proteins_20200805.aa.fasta,"Browne DR et al., 2017",https://phycocosm.jgi.doe.gov/Botrbrau1/Botrbrau1.home.html,https://pubmed.ncbi.nlm.nih.gov/28428306,https://doi.org/10.1128/genomeA.00215-17,23685,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
86,Y,651,Breviolum_minutum,2499525,Breviolum minutum,NA,Breviolum minutum,NA,JGI-Phycocosm,Bremi1_GeneCatalog_proteins_20200813.aa.fasta,"Shoguchi E et al., 2013",https://phycocosm.jgi.doe.gov/Bremi1/Bremi1.home.html,https://pubmed.ncbi.nlm.nih.gov/23850284,https://doi.org/10.1016/j.cub.2013.05.062,47014,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
87,Y,652,Caulerpa_lentillifera,148947,Caulerpa lentillifera,NA,Caulerpa lentillifera,NA,JGI-Phycocosm,Caulen1_GeneCatalog_proteins_20200307.aa.fasta,"Arimoto A et al., 2019",https://phycocosm.jgi.doe.gov/Caulen1/Caulen1.home.html,https://pubmed.ncbi.nlm.nih.gov/30918953,https://doi.org/10.1093/dnares/dsz002,8818,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
88,Y,653,Chara_braunii,69332,Chara braunii,NA,Chara braunii S276,NA,JGI-Phycocosm,Chabra1_GeneCatalog_proteins_20200807.aa.fasta,"Nishiyama T et al., 2018",https://phycocosm.jgi.doe.gov/Chabra1/Chabra1.home.html,https://pubmed.ncbi.nlm.nih.gov/30007417,https://doi.org/10.1016/j.cell.2018.06.033,35672,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
89,Y,654,Chlamydomonas_eustigma,1157962,Chlamydomonas eustigma,NA,Chlamydomonas eustigma NIES-2499,NA,JGI-Phycocosm,Chleu1_GeneCatalog_proteins_20200804.aa.fasta,"Hirooka S et al., 2017",https://phycocosm.jgi.doe.gov/Chleu1/Chleu1.home.html,https://pubmed.ncbi.nlm.nih.gov/28893987,https://doi.org/10.1073/pnas.1707072114,14061,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
90,Y,655,Chlamydomonas_incerta,51695,Chlamydomonas incerta,NA,Chlamydomonas incerta SAG 7.73,NA,JGI-Phycocosm,Chlin1_GeneCatalog_proteins_20200804.aa.fasta,"Craig RJ et al., 2021",https://phycocosm.jgi.doe.gov/Chlin1/Chlin1.home.html,https://pubmed.ncbi.nlm.nih.gov/33793842,https://doi.org/10.1093/plcell/koab026,16957,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
91,Y,656,Chlamydomonas_reinhardtii,3055,Chlamydomonas reinhardtii,NA,Chlamydomonas reinhardtii v5.6,NA,JGI-Phycocosm,Chlre5_6_GeneCatalog_proteins_20200117.aa.fasta,"Merchant SS et al., 2007",https://phycocosm.jgi.doe.gov/Chlre5_6/Chlre5_6.home.html,https://pubmed.ncbi.nlm.nih.gov/17932292,https://doi.org/10.1126/science.1143609,16403,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
92,Y,657,Chlamydomonas_schloesseri,2026947,Chlamydomonas schloesseri,NA,Chlamydomonas schloesseri CCAP 11/173,NA,JGI-Phycocosm,Chlsc1_GeneCatalog_proteins_20200804.aa.fasta,"Craig RJ et al., 2021",https://phycocosm.jgi.doe.gov/Chlsc1/Chlsc1.home.html,https://pubmed.ncbi.nlm.nih.gov/33793842,https://doi.org/10.1093/plcell/koab026,16268,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
93,Y,658,Chlorella_sp_A99,2041167,Chlorella sp. A99,NA,Chlorella sp. A99,NA,JGI-Phycocosm,ChloA99_1_GeneCatalog_proteins_20200807.aa.fasta,"Hamada M et al., 2018",https://phycocosm.jgi.doe.gov/ChloA99_1/ChloA99_1.home.html,https://pubmed.ncbi.nlm.nih.gov/29848439,https://doi.org/10.7554/eLife.35122,8298,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
94,Y,659,Chlorella_sorokiniana,3076,Chlorella sorokiniana,NA,Chlorella sorokiniana DOE1412,NA,JGI-Phycocosm,ChloDOE1412_1_GeneCatalog_proteins_20200805.aa.fasta,"Hovde Blake T. et al., 2018",https://phycocosm.jgi.doe.gov/ChloDOE1412_1/ChloDOE1412_1.home.html,https://phycocosm.jgi.doe.gov/ChloDOE1412_1/ChloDOE1412_1.home.html,https://doi.org/10.1016/j.algal.2018.09.012,12611,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
95,Y,660,Chlorella_sorokiniana,3076,Chlorella sorokiniana,NA,Chlorella sorokiniana UTEX 1230,NA,JGI-Phycocosm,Chloso1230_1_GeneCatalog_proteins_20200805.aa.fasta,"Hovde Blake T. et al., 2018",https://phycocosm.jgi.doe.gov/Chloso1230_1/Chloso1230_1.home.html,https://phycocosm.jgi.doe.gov/Chloso1230_1/Chloso1230_1.home.html,https://doi.org/10.1016/j.algal.2018.09.012,12871,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
96,Y,661,Chlorella_sorokiniana,3076,Chlorella sorokiniana,NA,Chlorella sorokiniana UTEX 1602,NA,JGI-Phycocosm,Chloso1602_1_GeneCatalog_proteins_20200805.aa.fasta,"Arriola MB et al., 2018",https://phycocosm.jgi.doe.gov/Chloso1602_1/Chloso1602_1.home.html,https://pubmed.ncbi.nlm.nih.gov/29178410,https://doi.org/10.1111/tpj.13789,10384,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
97,Y,662,Chlorella_sorokiniana,3076,Chlorella sorokiniana,NA,Chlorella sorokiniana str. 1228,NA,JGI-Phycocosm,Chloso1228_1_GeneCatalog_proteins_20200805.aa.fasta,"Hovde Blake T. et al., 2018",https://phycocosm.jgi.doe.gov/Chloso1228_1/Chloso1228_1.home.html,NA,https://doi.org/10.1016/j.algal.2018.09.012,12169,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
98,Y,663,Chlorella_variabilis,554065,Chlorella variabilis,NA,Chlorella variabilis NC64A,NA,JGI-Phycocosm,Chlorella_NC64A.best_proteins.fasta,"Blanc G et al., 2010",https://phycocosm.jgi.doe.gov/ChlNC64A_1/ChlNC64A_1.home.html,NA,NA,9791,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
99,Y,664,Chlorokybus_atmophyticus,3144,Chlorokybus atmophyticus,NA,Chlorokybus atmophyticus CCAC 0220,NA,JGI-Phycocosm,Chlat1_GeneCatalog_proteins_20200803.aa.fasta,"Wang S et al., 2020",https://phycocosm.jgi.doe.gov/Chlat1/Chlat1.home.html,https://pubmed.ncbi.nlm.nih.gov/31844283,https://doi.org/10.1038/s41477-019-0560-3,9300,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
100,Y,665,Chloropicon_primus,1764295,Chloropicon primus,NA,Chloropicon primus CCMP1205,NA,JGI-Phycocosm,Chlpri1_GeneCatalog_proteins_20200307.aa.fasta,"Lemieux C et al., 2019",https://phycocosm.jgi.doe.gov/Chlpri1/Chlpri1.home.html,https://pubmed.ncbi.nlm.nih.gov/31492891,https://doi.org/10.1038/s41467-019-12014-x,8327,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
101,Y,666,Chondrus_crispus,2769,Chondrus crispus,NA,Chondrus crispus Stackhouse,NA,JGI-Phycocosm,Chocri1_GeneCatalog_proteins_20180417.aa.fasta,"Collen J et al., 2013",https://phycocosm.jgi.doe.gov/Chocri1/Chocri1.home.html,https://pubmed.ncbi.nlm.nih.gov/23503846,https://doi.org/10.1073/pnas.1221259110,9808,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
102,Y,667,Chromochloris_zofingiensis,31302,Chromochloris zofingiensis,NA,Chromochloris zofingiensis SAG 211-14,NA,JGI-Phycocosm,Chrzof1_GeneCatalog_proteins_20190731.aa.fasta,"Roth MS et al., 2017",https://phycocosm.jgi.doe.gov/Chrzof1/Chrzof1.home.html,https://pubmed.ncbi.nlm.nih.gov/28484037,https://doi.org/10.1073/pnas.1619928114,15274,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
103,Y,668,Chrysochromulina_parva,127563,Chrysochromulina parva,NA,Chrysochromulina parva Lackey,NA,JGI-Phycocosm,Chrpa1_GeneCatalog_proteins_20200805.aa.fasta,"Hovde et al., 2019",https://phycocosm.jgi.doe.gov/Chrpa1/Chrpa1.home.html,NA,NA,28185,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
104,Y,669,Chrysochromulina_tobin,1460289,Chrysochromulina tobinii,NA,Chrysochromulina tobin CCMP291,NA,JGI-Phycocosm,Chrsp_1_GeneCatalog_proteins_20180813.aa.fasta,"Hovde et al., 2015",https://phycocosm.jgi.doe.gov/Chrsp_1/Chrsp_1.home.html,https://pubmed.ncbi.nlm.nih.gov/26397803,https://doi.org/10.1371/journal.pgen.1005469,16770,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
105,Y,670,Cladocopium_goreaui,2562237,Cladocopium goreaui,NA,Cladocopium goreaui SCF055-01,NA,JGI-Phycocosm,Clago1_GeneCatalog_proteins_20200812.aa.fasta,"Liu H et al., 2018",https://phycocosm.jgi.doe.gov/Clago1/Clago1.home.html,https://pubmed.ncbi.nlm.nih.gov/30271976,https://doi.org/10.1038/s42003-018-0098-3,35913,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
106,Y,671,Cladosiphon_okamuranus,309737,Cladosiphon okamuranus,NA,Cladosiphon okamuranus S strain,NA,JGI-Phycocosm,Claok1_GeneCatalog_proteins_20200804.aa.fasta,"Nishitsuji K et al., 2016",https://phycocosm.jgi.doe.gov/Claok1/Claok1.home.html,https://pubmed.ncbi.nlm.nih.gov/27501718,https://doi.org/10.1093/dnares/dsw039,14750,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
107,Y,672,Coccomyxa_subellipsoidea,574566,Coccomyxa subellipsoidea C-169,NA,Coccomyxa subellipsoidea C-169,NA,JGI-Phycocosm,Coccomyxa_C169_v2_filtered_proteins.fasta,"Blanc G et al., 2012",https://phycocosm.jgi.doe.gov/Cosub3/Cosub3.home.html,https://pubmed.ncbi.nlm.nih.gov/22630137,https://doi.org/10.1186/gb-2012-13-5-r39,9629,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
108,Y,673,Cryptophyta_sp_CCMP2293,697907,Cryptophyta sp. CCMP2293,NA,Cryptophyceae sp. CCMP2293 v1.0,NA,JGI-Phycocosm,Crypto2293_1_GeneCatalog_proteins_20160903.aa.fasta,"Dorrell RG et al., 2023",https://phycocosm.jgi.doe.gov/Crypto2293_1/Crypto2293_1.home.html,https://pubmed.ncbi.nlm.nih.gov/36522135,https://doi.org/10.26508/lsa.202201833,33051,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
109,Y,674,Cyanidioschyzon_merolae,45157,Cyanidioschyzon merolae,NA,Cyanidioschyzon merolae Soos,NA,JGI-Phycocosm,CyamerSoos_1_GeneCatalog_proteins_20200805.aa.fasta,"Rossoni AW et al., 2019",https://phycocosm.jgi.doe.gov/CyamerSoos_1/CyamerSoos_1.home.html,https://pubmed.ncbi.nlm.nih.gov/31149898,https://doi.org/10.7554/eLife.45017,4406,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
110,Y,675,Cyanidioschyzon_merolae_10D,280699,Cyanidioschyzon merolae strain 10D,NA,Cyanidioschyzon merolae strain 10D,NA,JGI-Phycocosm,Cyamer1_GeneCatalog_proteins_20180616.aa.fasta,"Nozaki H et al., 2007",https://phycocosm.jgi.doe.gov/Cyamer1/Cyamer1.home.html,https://pubmed.ncbi.nlm.nih.gov/17623057,https://doi.org/10.1186/1741-7007-5-28,4803,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
111,Y,676,Cyanophora_paradoxa,2762,Cyanophora paradoxa,NA,Cyanophora paradoxa CCMP329,NA,JGI-Phycocosm,Cyapar1_GeneCatalog_proteins_20200807.aa.fasta,"Price DC et al., 2019",https://phycocosm.jgi.doe.gov/Cyapar1/Cyapar1.home.html,https://pubmed.ncbi.nlm.nih.gov/31098614,https://doi.org/10.1093/dnares/dsz009,25518,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
112,Y,677,Cyclotella_cryptica,29204,Cyclotella cryptica,NA,Cyclotella cryptica CCMP322,NA,JGI-Phycocosm,Cyccr1_GeneCatalog_proteins_20200805.aa.fasta,"Traller JC et al., 2016",https://phycocosm.jgi.doe.gov/Cyccr1/Cyccr1.home.html,https://pubmed.ncbi.nlm.nih.gov/27933100,https://doi.org/10.1186/s13068-016-0670-3,21121,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
113,Y,678,Dunaliella_salina,3046,Dunaliella salina,NA,Dunaliella salina CCAP19/18,NA,JGI-Phycocosm,Dunsal1_1_GeneCatalog_proteins_20200511.aa.fasta,"Polle JEW et al., 2017",https://phycocosm.jgi.doe.gov/Dunsal1/Dunsal1.home.html,https://pubmed.ncbi.nlm.nih.gov/29074648,https://doi.org/10.1128/genomeA.01105-17,18801,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
114,Y,679,Ectocarpus_siliculosus,2880,Ectocarpus siliculosus,NA,Ectocarpus siliculosus Ec 32,NA,JGI-Phycocosm,Ectsil1_GeneCatalog_proteins_20171109.aa.fasta,"Cock JM et al., 2010",https://phycocosm.jgi.doe.gov/Ectsil1/Ectsil1.home.html,https://pubmed.ncbi.nlm.nih.gov/20520714,https://doi.org/10.1038/nature09016,16271,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
115,Y,680,Edaphochlamys_debaryana,47281,Edaphochlamys debaryana,NA,Edaphochlamys debaryana CCAP 11/70,NA,JGI-Phycocosm,Edade1_GeneCatalog_proteins_20200805.aa.fasta,"Craig RJ et al., 2021",https://phycocosm.jgi.doe.gov/Edade1/Edade1.home.html,https://pubmed.ncbi.nlm.nih.gov/33793842,https://doi.org/10.1093/plcell/koab026,20450,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
116,Y,681,Emiliania_huxleyi_CCMP1516,280463,Emiliania huxleyi CCMP1516,NA,Emiliania huxleyi CCMP1516 v1.0,NA,JGI-Phycocosm,Emihu1_best_proteins.fasta,"Read BA et al., 2013",https://phycocosm.jgi.doe.gov/Emihu1/Emihu1.home.html,https://pubmed.ncbi.nlm.nih.gov/23760476,https://doi.org/10.1038/nature12221,39125,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
117,Y,682,Enallax_costatus,113528,Enallax costatus,NA,Enallax costatus CCAP 276/31 v1.0,NA,JGI-Phycocosm,Enacos1_GeneCatalog_proteins_20200927.aa.fasta,"Cardon et al., 2018",https://phycocosm.jgi.doe.gov/Enacos1/Enacos1.home.html,NA,NA,19918,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
118,Y,683,Fistulifera_solaris,1519565,Fistulifera solaris,NA,Fistulifera solaris JPCC DA0580,NA,JGI-Phycocosm,Fisso1_GeneCatalog_proteins_20200805.aa.fasta,"Tanaka T et al., 2015",https://phycocosm.jgi.doe.gov/Fisso1/Fisso1.home.html,https://pubmed.ncbi.nlm.nih.gov/25634988,https://doi.org/10.1105/tpc.114.135194,20413,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
119,Y,684,Flechtneria_rotunda,269715,Flechtneria rotunda,NA,Flechtneria rotunda SEV3-VF49 v1.0,NA,JGI-Phycocosm,Flerot1_GeneCatalog_proteins_20200927.aa.fasta,"Cardon et al., 2018",https://phycocosm.jgi.doe.gov/Flerot1/Flerot1.home.html,NA,NA,16799,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
120,Y,685,Fragilariopsis_cylindrus_CCMP1102,635003,Fragilariopsis cylindrus CCMP1102,NA,Fragilariopsis cylindrus CCMP 1102,NA,JGI-Phycocosm,Fracy1_GeneModels_FilteredModels3_aa.fasta,"Mock T et al., 2017",https://phycocosm.jgi.doe.gov/Fracy1/Fracy1.home.html,https://pubmed.ncbi.nlm.nih.gov/28092920,https://doi.org/10.1038/nature20803,21066,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
121,Y,686,Fugacium_kawagutii,2697096,Fugacium kawagutii,NA,Fugacium kawagutii CCMP2468,NA,JGI-Phycocosm,Fugka2468_1_ExternalModels_proteins_20200813.aa.fasta,"Lin S et al., 2015",https://phycocosm.jgi.doe.gov/Fugka2468_1/Fugka2468_1.home.html,https://pubmed.ncbi.nlm.nih.gov/26542574,https://doi.org/10.1126/science.aad0408,26609,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
122,Y,687,Galdieria_phelgrea,1389228,Galdieria phlegrea,NA,Galdieria phelgrea Soos,NA,JGI-Phycocosm,Galph1_GeneCatalog_proteins_20200805.aa.fasta,"Rossoni AW et al., 2019",https://phycocosm.jgi.doe.gov/Galph1/Galph1.home.html,https://pubmed.ncbi.nlm.nih.gov/31149898,https://doi.org/10.7554/eLife.45017,6125,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
123,Y,688,Galdieria_sulphuraria,130081,Galdieria sulphuraria,NA,Galdieria sulphuraria 002,NA,JGI-Phycocosm,Gsu002_1_GeneCatalog_proteins_20200805.aa.fasta,"Rossoni AW et al., 2019",https://phycocosm.jgi.doe.gov/Gsu002_1/Gsu002_1.home.html,https://pubmed.ncbi.nlm.nih.gov/31149898,https://doi.org/10.7554/eLife.45017,5912,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
124,Y,689,Giardia_lamblia_ATCC50803,184922,Giardia lamblia ATCC 50803,NA,Giardia intestinalis ATCC 50803,NA,JGI-Phycocosm,Giaint1_GeneCatalog_proteins_20191115.aa.fasta,"Morrison HG et al., 2007",https://phycocosm.jgi.doe.gov/Giaint1/Giaint1.home.html,https://pubmed.ncbi.nlm.nih.gov/17901334,https://doi.org/10.1126/science.1143837,6502,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
125,Y,690,Gonium_pectorale,33097,Gonium pectorale,NA,Gonium pectorale NIES-2863,NA,JGI-Phycocosm,Gonpec1_GeneCatalog_proteins_20180501.aa.fasta,"Hanschen ER et al., 2016",https://phycocosm.jgi.doe.gov/Gonpec1/Gonpec1.home.html,https://pubmed.ncbi.nlm.nih.gov/27102219,https://doi.org/10.1038/ncomms11370,16290,Assigned,manually assigned to NCBI taxID,NA,NA,NA,NA
