entry_id,accepted,marferret_name,tax_id,pr2_accession,pr2_rank,pr2_taxonomy,data_type,data_source,source_link,pub_year,ref_link,ref_doi,source_filename,seq_type,n_seqs_raw,source_name,original_taxID,alias
57,Y,Navicula_sp_RCC3092,1764896,KT861019.1.1620_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_sp.,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/246/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00269-navicula-sp-ra120910p2a1-paired.fasta,nt,72551,Navicula sp RCC3092,1764896,RA120910 P2A1
58,N,Ochromonas_triangulata,1964564,KY575274.1.1755_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales;Ochromonadaceae;Ochromonas;Ochromonas_triangulata,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/255/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00278-ochromonas-triangulata-chr25-paired.fasta,nt,44109,Ochromonas triangulata RCC21,1964564,CHR25
59,Y,Phaeocystis_sp_RCC908,464236,EU106761.1.822_U,strain,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/318/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00485-phaeocystis-sp-biosope226fl2-3-paired.fasta,nt,78817,Phaeocystis sp RCC908,464236,Biosope_226_FL2-3
60,Y,Partenskyella_glossopodia,552666,KF422630.1.1649_U,strain,Eukaryota;TSAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachnida;Chlorarachnida_X;Partenskyella;Partenskyella_glossopodia,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/277/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00299-partenskyella-glossopodia-prosope_99-paired.fasta,nt,63741,Partenskyella glossopodia RCC365,552666,PROSOPE_99
61,Y,Pelagomonas_calceolata,35677,EF455763.8.1872_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Pelagomonas;Pelagomonas_calceolata,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/288/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00309-pelagomonas-calceolata-ccmp1214-paired.fasta,nt,32250,Pelagomonas calceolata RCC100,35677,CCMP1214
62,Y,Pelagophyceae_sp_RCC2696,1764647,KT861121.1.630_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Sarcinochrysidales;Chrysocystaceae;Chrysoreinhardia;Chrysoreinhardia_sp.,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/295/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00316-pelagophyceae_xxx-sp-akap71.e10-paired.fasta,nt,46597,Pelagophyceae_Xxx sp RCC2696,35675,Aka P71.E10
63,Y,Phaeocystis_antarctica,33657,KF925339.1.1653_U,strain,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_antarctica,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/304/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00325-phaeocystis-antarctica-ccmp1374-paired.fasta,nt,103290,Phaeocystis antarctica RCC4023,33657,CCMP1374
64,Y,Phaeocystis_antarctica,33657,ON888443.1.1787_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_antarctica,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/306/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00326-phaeocystis-antarctica-ccmp1871-paired.fasta,nt,162178,Phaeocystis antarctica RCC4024,33657,CCMP1871
65,Y,Phaeocystis_cordata,118079,JX660992.1.1643_U,strain,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_cordata,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/307/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00327-phaeocystis-cordata-ccmp2495-paired.fasta,nt,80926,Phaeocystis cordata RCC1383,118079,CCMP2495
66,Y,Phaeocystis_globosa,33658,EU077556.1.1648_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/310/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00329-phaeocystis-globosa-rikz-graves-paired.fasta,nt,121626,Phaeocystis globosa RCC739,33658,RIKZ-Graves
67,Y,Phaeocystis_he001206-D2-B1,33658,NA,NA,NA,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/311/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00330-phaeocystis-rex-he001206-d2-b1-paired.fasta,nt,117315,Phaeocystis rex RCC678,1631190,Phaeocystis rex RA-2015b
68,Y,Phaeocystis_globosa,33658,EU077556.1.1648_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/315/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00334-phaeocystis-sp-nies1396-paired.fasta,nt,111156,Phaeocystis sp RCC3537,33658,NIES1396
69,Y,Phaeocystis_sp_RCC851,464232,EU106761.1.822_U,genus,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/316/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00335-phaeocystis-sp-biosope202-paired.fasta,nt,145499,Phaeocystis sp RCC851,464232,Biosope_202
70,Y,Phaeocystis_sp_RCC935,464238,EU106782.1.689_U,strain,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/317/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00336-phaeocystis-sp-biosope219fl2-3-paired.fasta,nt,76231,Phaeocystis sp RCC935,464238,Biosope_219_FL2-3
71,Y,Pleurosigma_sp_RCC3090,1764931,KT861017.1.1637_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma;Pleurosigma_sp.,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/326/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00346-pleurosigma-sp-ra120910p1b3-paired.fasta,nt,104593,Pleurosigma sp RCC3090,1764931,RA120910 P1B3
72,Y,Thalassiosira_bioculata,1048533,JF794041.1.1621_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Shionodiscus;Shionodiscus_bioculatus,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/387/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00408-shionodiscus-bioculatus-malinaft99.3pg3bis-paired.fasta,nt,73450,Shionodiscus bioculatus RCC1991,1048533,MALINA FT99.3 PG3bis
73,Y,Synedra_sp_RCC2510,1764925,KT860999.1.1076_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Fragilariales;Fragilariaceae;Synedra;Synedra_sp.,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/421/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00442-synedra-sp-malinas93p44.d11-paired.fasta,nt,38813,Synedra sp RCC2510,1764925,MALINA S93 P44.D11
74,Y,Triparma_pacifica,91992,KR998399.1.1686_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Bolidophyceae;Parmales;Triparmaceae;Triparma;Triparma_pacifica,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/452/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00475-triparma-pacifica-oli94sch-paired.fasta,nt,42880,Triparma pacifica RCC216,91992,OLI 94 SCH
75,Y,Triparma_pacifica,91992,KR998398.1.1698_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bolidophyceae;Parmales;Triparmaceae;Triparma;Triparma_pacifica,TSA,METdb,http://metdb.sb-roscoff.fr/metdb/assembly/453/,2020,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1,RCC-METDB_00476-triparma-pacifica-min129-20maa-paired.fasta,nt,43658,Triparma pacifica RCC238,91992,MIN 129-20m Aa
76,Y,Amoebophrya_sp_AT5_2,1775427,JN998278.1.861_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Amoebophrya;Amoebophrya_ceratii,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Amoce1/Amoce1.home.html,2019,https://pubmed.ncbi.nlm.nih.gov/31032404,https://doi.org/10.1126/sciadv.aav1110,Amoce1_GeneCatalog_proteins_20200805.aa.fasta,aa,19925,Amoebophrya ceratii AT5.2,NA,NA
77,Y,Aplanochytrium_kerguelense_PBS07,702273,FJ800608.1.1387_U,genus,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulaceae;Aplanochytrium,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Aplke1/Aplke1.home.html,2013,https://pubmed.ncbi.nlm.nih.gov/33104790/,https://doi.org/10.1093/nar/gkaa898,Aplke1_GeneCatalog_proteins_20121220.aa.fasta,aa,11892,Aplanochytrium kerguelense PBS07 v1.0,NA,NA
78,Y,Aurantiochytrium_limacinum,717989,AB973564.1.1754_U,strain,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium_limacinum,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Aurli1/Aurli1.home.html,2012,https://pubmed.ncbi.nlm.nih.gov/33104790/,https://doi.org/10.1093/nar/gkaa898,Aurli1_GeneCatalog_proteins_20120618.aa.fasta,aa,14859,Aurantiochytrium limacinum ATCC MYA-1381,NA,NA
79,Y,Aureococcus_anophagefferens,44056,AF119119.1.1799_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Aureococcus;Aureococcus_anophagefferens,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Auran1/Auran1.home.html,2011,https://pubmed.ncbi.nlm.nih.gov/33104790/,https://doi.org/10.1093/nar/gkaa898,proteins.Auran1_FilteredModels3.fasta,aa,11501,Aureococcus anophagefferens clone 1984,NA,NA
80,Y,Auxenochlorella_protothecoides_0710,1432497,JN677643.1.1257_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Auxenochlorella;Auxenochlorella_protothecoides,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Auxeprot1/Auxeprot1.home.html,2014,https://pubmed.ncbi.nlm.nih.gov/25012212,https://doi.org/10.1186/1471-2164-15-582,Auxeprot1_GeneCatalog_proteins_20170909.aa.fasta,aa,7013,Auxenochlorella protothecoides 0710,NA,NA
81,Y,Auxenochlorella_protothecoides,3075,QOKY01000185.11351.13173_U,strain,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Auxenochlorella;Auxenochlorella_protothecoides,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Auxpr25_1/Auxpr25_1.home.html,2018,https://www.sciencedirect.com/science/article/pii/S221192641830136X,https://doi.org/10.1016/j.algal.2018.07.001,Auxpr25_1_GeneCatalog_proteins_20200805.aa.fasta,aa,6041,Auxenochlorella protothecoides UTEX 25,NA,NA
82,Y,Bathycoccus_prasinos_RCC1105,1075084,FR874475.1.1775_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus_prasinos,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Batpra1/Batpra1.home.html,2012,https://pubmed.ncbi.nlm.nih.gov/22925495,https://doi.org/10.1186/gb-2012-13-8-r74,Batpra1_GeneCatalog_proteins_20180426.aa.fasta,aa,7900,Bathycoccus prasinos RCC1105,NA,NA
83,Y,Bigelowiella_natans_CCMP2755,753081,ADNK01001820.151524.153310_U,strain,Eukaryota;TSAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachnida;Chlorarachnida_X;Bigelowiella;Bigelowiella_natans,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Bigna1/Bigna1.home.html,2012,https://pubmed.ncbi.nlm.nih.gov/23201678,https://doi.org/10.1038/nature11681,Bigna1_filtered_proteins.fasta,aa,21708,Bigelowiella natans CCMP2755,NA,NA
84,Y,Blastocystis_hominis,12968,AF408427.1.1805_U,strain,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis;Blastocystis_hominis,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Blahom1/Blahom1.home.html,2011,https://pubmed.ncbi.nlm.nih.gov/21439036,https://doi.org/10.1186/gb-2011-12-3-r29,Blahom1_GeneCatalog_proteins_20180131.aa.fasta,aa,6020,Blastocystis hominis Singapore isolate B (sub-type 7),NA,NA
85,Y,Botryococcus_braunii_Showa,1202541,JF261272.1.1771_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Trebouxiophyceae_X;Trebouxiophyceae_XX;Botryococcus;Botryococcus_braunii,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Botrbrau1/Botrbrau1.home.html,2017,https://pubmed.ncbi.nlm.nih.gov/28428306,https://doi.org/10.1128/genomeA.00215-17,Botrbrau1_GeneCatalog_proteins_20200805.aa.fasta,aa,23685,Botryococcus braunii Showa v2.1,NA,NA
86,Y,Breviolum_minutum,2499525,LK934670.1.1691_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Breviolum;Breviolum_minutum,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Bremi1/Bremi1.home.html,2013,https://pubmed.ncbi.nlm.nih.gov/23850284,https://doi.org/10.1016/j.cub.2013.05.062,Bremi1_GeneCatalog_proteins_20200813.aa.fasta,aa,47014,Breviolum minutum,NA,NA
87,Y,Caulerpa_lentillifera,148947,JN034412.1.1763_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Bryopsidales;Bryopsidales_X;Caulerpa;Caulerpa_lentillifera,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Caulen1/Caulen1.home.html,2019,https://pubmed.ncbi.nlm.nih.gov/30918953,https://doi.org/10.1093/dnares/dsz002,Caulen1_GeneCatalog_proteins_20200307.aa.fasta,aa,8818,Caulerpa lentillifera,NA,NA
88,Y,Chara_braunii,69332,AF032728.1.1746_U,species,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Charophyceae;Charophyceae_X;Charophyceae_XX;Chara;Chara_braunii,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chabra1/Chabra1.home.html,2018,https://pubmed.ncbi.nlm.nih.gov/30007417,https://doi.org/10.1016/j.cell.2018.06.033,Chabra1_GeneCatalog_proteins_20200807.aa.fasta,aa,35672,Chara braunii S276,NA,NA
89,Y,Chlamydomonas_eustigma,1157962,AB701493.1.1645_U,strain,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas;Chlamydomonas_eustigma,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chleu1/Chleu1.home.html,2017,https://pubmed.ncbi.nlm.nih.gov/28893987,https://doi.org/10.1073/pnas.1707072114,Chleu1_GeneCatalog_proteins_20200804.aa.fasta,aa,14061,Chlamydomonas eustigma NIES-2499,NA,NA
90,Y,Chlamydomonas_incerta,51695,AY781664.1.1772_U,strain,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas;Chlamydomonas_incerta,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chlin1/Chlin1.home.html,2021,https://pubmed.ncbi.nlm.nih.gov/33793842,https://doi.org/10.1093/plcell/koab026,Chlin1_GeneCatalog_proteins_20200804.aa.fasta,aa,16957,Chlamydomonas incerta SAG 7.73,NA,NA
91,Y,Chlamydomonas_reinhardtii,3055,MW678797.1.1682_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas;Chlamydomonas_reinhardtii,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chlre5_6/Chlre5_6.home.html,2007,https://pubmed.ncbi.nlm.nih.gov/17932292,https://doi.org/10.1126/science.1143609,Chlre5_6_GeneCatalog_proteins_20200117.aa.fasta,aa,16403,Chlamydomonas reinhardtii v5.6,NA,NA
92,Y,Chlamydomonas_schloesseri,2026947,MF678029.1.2389_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas;Chlamydomonas_schloesseri,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chlsc1/Chlsc1.home.html,2021,https://pubmed.ncbi.nlm.nih.gov/33793842,https://doi.org/10.1093/plcell/koab026,Chlsc1_GeneCatalog_proteins_20200804.aa.fasta,aa,16268,Chlamydomonas schloesseri CCAP 11/173,NA,NA
93,Y,Chlorella_sp_A99,2041167,KC218493.1.1016_U,genus,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Chlorella,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/ChloA99_1/ChloA99_1.home.html,2018,https://pubmed.ncbi.nlm.nih.gov/29848439,https://doi.org/10.7554/eLife.35122,ChloA99_1_GeneCatalog_proteins_20200807.aa.fasta,aa,8298,Chlorella sp. A99,NA,NA
94,Y,Chlorella_sorokiniana,3076,JX910111.1.1708_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Chlorella;Chlorella_sorokiniana,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/ChloDOE1412_1/ChloDOE1412_1.home.html,2018,https://phycocosm.jgi.doe.gov/ChloDOE1412_1/ChloDOE1412_1.home.html,https://doi.org/10.1016/j.algal.2018.09.012,ChloDOE1412_1_GeneCatalog_proteins_20200805.aa.fasta,aa,12611,Chlorella sorokiniana DOE1412,NA,NA
95,Y,Chlorella_sorokiniana,3076,JX910111.1.1708_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Chlorella;Chlorella_sorokiniana,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chloso1230_1/Chloso1230_1.home.html,2018,https://phycocosm.jgi.doe.gov/Chloso1230_1/Chloso1230_1.home.html,https://doi.org/10.1016/j.algal.2018.09.012,Chloso1230_1_GeneCatalog_proteins_20200805.aa.fasta,aa,12871,Chlorella sorokiniana UTEX 1230,NA,NA
96,Y,Chlorella_sorokiniana,3076,JX910111.1.1708_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Chlorella;Chlorella_sorokiniana,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chloso1602_1/Chloso1602_1.home.html,2018,https://pubmed.ncbi.nlm.nih.gov/29178410,https://doi.org/10.1111/tpj.13789,Chloso1602_1_GeneCatalog_proteins_20200805.aa.fasta,aa,10384,Chlorella sorokiniana UTEX 1602,NA,NA
97,Y,Chlorella_sorokiniana,3076,JX910111.1.1708_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Chlorella;Chlorella_sorokiniana,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chloso1228_1/Chloso1228_1.home.html,2018,https://pubmed.ncbi.nlm.nih.gov/33104790/,https://doi.org/10.1016/j.algal.2018.09.012,Chloso1228_1_GeneCatalog_proteins_20200805.aa.fasta,aa,12169,Chlorella sorokiniana str. 1228,NA,NA
98,Y,Chlorella_variabilis,554065,AB260893.1.3271_R,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Chlorella;Chlorella_variabilis,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/ChlNC64A_1/ChlNC64A_1.home.html,2010,https://pubmed.ncbi.nlm.nih.gov/33104790/,https://doi.org/10.1093/nar/gkaa898,Chlorella_NC64A.best_proteins.fasta,aa,9791,Chlorella variabilis NC64A,NA,NA
99,Y,Chlorokybus_atmophyticus,3144,AY823715.1.1722_U,species,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Zygnemophyceae;Zygnemophyceae_X;Zygnemophyceae_XX;Chlorokybus;Chlorokybus_atmophyticus,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chlat1/Chlat1.home.html,2020,https://pubmed.ncbi.nlm.nih.gov/31844283,https://doi.org/10.1038/s41477-019-0560-3,Chlat1_GeneCatalog_proteins_20200803.aa.fasta,aa,9300,Chlorokybus atmophyticus CCAC 0220,NA,NA
100,Y,Chloropicon_primus,1764295,U40921.1.1770_U,strain,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon_primus,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chlpri1/Chlpri1.home.html,2019,https://pubmed.ncbi.nlm.nih.gov/31492891,https://doi.org/10.1038/s41467-019-12014-x,Chlpri1_GeneCatalog_proteins_20200307.aa.fasta,aa,8327,Chloropicon primus CCMP1205,NA,NA
101,Y,Chondrus_crispus,2769,Z14140.1.1778_U,species,Eukaryota;Archaeplastida;Rhodophyta;Rhodophyta_X;Florideophyceae;Gigartinales;Gigartinales_X;Chondrus;Chondrus_crispus,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chocri1/Chocri1.home.html,2013,https://pubmed.ncbi.nlm.nih.gov/23503846,https://doi.org/10.1073/pnas.1221259110,Chocri1_GeneCatalog_proteins_20180417.aa.fasta,aa,9808,Chondrus crispus Stackhouse,NA,NA
102,Y,Chromochloris_zofingiensis,31302,MW075307.1.2362_U,strain,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Chromochloris;Chromochloris_zofingiensis,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chrzof1/Chrzof1.home.html,2017,https://pubmed.ncbi.nlm.nih.gov/28484037,https://doi.org/10.1073/pnas.1619928114,Chrzof1_GeneCatalog_proteins_20190731.aa.fasta,aa,15274,Chromochloris zofingiensis SAG 211-14,NA,NA
103,Y,Chrysochromulina_parva,127563,AB601109.1.1840_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_parva,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chrpa1/Chrpa1.home.html,2019,https://pubmed.ncbi.nlm.nih.gov/33104790/,https://doi.org/10.1093/nar/gkaa898,Chrpa1_GeneCatalog_proteins_20200805.aa.fasta,aa,28185,Chrysochromulina parva Lackey,NA,NA
104,Y,Chrysochromulina_tobin,1460289,KJ540196.1.1634_U,strain,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_tobinii,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Chrsp_1/Chrsp_1.home.html,2015,https://pubmed.ncbi.nlm.nih.gov/26397803,https://doi.org/10.1371/journal.pgen.1005469,Chrsp_1_GeneCatalog_proteins_20180813.aa.fasta,aa,16770,Chrysochromulina tobin CCMP291,NA,NA
105,Y,Cladocopium_goreaui,2562237,EF036539.1.1752_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Cladocopium;Cladocopium_goreaui,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Clago1/Clago1.home.html,2018,https://pubmed.ncbi.nlm.nih.gov/30271976,https://doi.org/10.1038/s42003-018-0098-3,Clago1_GeneCatalog_proteins_20200812.aa.fasta,aa,35913,Cladocopium goreaui SCF055-01,NA,NA
106,Y,Cladosiphon_okamuranus,309737,NA,NA,NA,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Claok1/Claok1.home.html,2016,https://pubmed.ncbi.nlm.nih.gov/27501718,https://doi.org/10.1093/dnares/dsw039,Claok1_GeneCatalog_proteins_20200804.aa.fasta,aa,14750,Cladosiphon okamuranus S strain,NA,NA
107,Y,Coccomyxa_subellipsoidea,574566,HG972977.1.3208_U,species,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Coccomyxaceae;Coccomyxa;Coccomyxa_subellipsoidea,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Cosub3/Cosub3.home.html,2012,https://pubmed.ncbi.nlm.nih.gov/22630137,https://doi.org/10.1186/gb-2012-13-5-r39,Coccomyxa_C169_v2_filtered_proteins.fasta,aa,9629,Coccomyxa subellipsoidea C-169,NA,NA
108,Y,Cryptophyta_sp_CCMP2293,697907,GQ375265.1.1724_U,strain,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Pyrenomonadales;Baffinellaceae;Baffinella;Baffinella_frigidus,genome,JGI-Phycocosm,https://phycocosm.jgi.doe.gov/Crypto2293_1/Crypto2293_1.home.html,2017,https://pubmed.ncbi.nlm.nih.gov/36522135,https://doi.org/10.26508/lsa.202201833,Crypto2293_1_GeneCatalog_proteins_20160903.aa.fasta,aa,33051,Cryptophyceae sp. CCMP2293 v1.0,NA,NA
